鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
板橋區,房地(土地+建物)+車位,新北市板橋區三民路二段245巷31~60號,11.69,住,,,1071121,土地1建物1車位1,一層,六層,華廈(10層含以下有電梯),商業用,鋼骨鋼筋混凝土造,0830510,55.2,1,1,1,有,有,8500000,153986,升降機械,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTOMLMJJHOFFAF87CA
板橋區,土地,中興段121~150地號,2.48,其他,,,1071216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,280000,112903,,0.0,0,出賣人急售,RPRNMLNJJHOFFAF67CA
板橋區,土地,中興段121~150地號,1.87,其他,,,1071216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,106952,,0.0,0,出賣人急售,RPSNMLNJJHOFFAF77CA
板橋區,土地,中興段121~150地號,1.87,其他,,,1071216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,106952,,0.0,0,出賣人急售,RPTNMLNJJHOFFAF87CA
板橋區,房地(土地+建物),新北市板橋區民生路二段226巷1~30號,20.93,住,,,1071113,土地1建物1車位0,一層,七層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0880114,105.62,0,0,1,有,有,18600000,176103,,0.0,0,含增建或未登記建物。,RPUNMLNJJHOFFAF97CA
土城區,房地(土地+建物),新北市土城區立德路91~120號,8.29,其他,,,1071022,土地2建物1車位0,七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871123,115.5,3,2,2,有,有,11350000,98268,,0.0,0,,RPOOMLNJJHOFFAF47CA
板橋區,房地(土地+建物),新北市板橋區中山路一段1~30號,2.83,商,,,1071201,土地1建物1車位0,七層,二十三層,套房(1房1廳1衛),見其他登記事項,鋼骨鋼筋混凝土造,0900216,35.2,0,1,1,有,有,5200000,147727,,0.0,0,,RPROMLNJJHOFFAF77CA
土城區,土地,大巒段391~420地號,55.83,其他,,,1071122,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,765000,13702,,0.0,0,包含公共設施保留地之交易。;,RPPPMLNJJHOFFAF67CA
板橋區,房地(土地+建物)+車位,新北市板橋區金門街297巷1~30號,20.0,住,,,1071204,土地1建物1車位1,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831123,139.98000000000002,3,2,2,有,有,9850000,70367,坡道平面,0.0,0,陽台外推,RPPPMLOJJHOFFAF77CA
板橋區,房地(土地+建物),新北市板橋區漢生東路193巷64弄1~30號,30.64,住,,,1071123,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690915,97.69,3,2,2,有,無,10800000,110554,,0.0,0,共有人數2人。含增建或未登記建物。,RPSNMLOJJHOFFAF87CA
板橋區,土地,大庭段1~30地號,30.0,其他,,,1071220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3809700,126990,,0.0,0,包含公共設施保留地之交易。;,RPRPMLSJJHOFFAF38CA
板橋區,房地(土地+建物),新北市板橋區中山路二段89巷1~30號,21.53,住,,,1071211,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870914,100.39,5,2,2,有,有,12700000,126507,,0.0,0,,RPUOMLLKJHOFFAF97CA
板橋區,土地,光華段241~270地號,13.22,住,,,1071226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3600000,272315,,0.0,0,,RPXOMLLKJHOFFAF28CA
板橋區,房地(土地+建物),新北市板橋區中山路二段416巷38弄1~30號,28.72,住,,,1071127,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750514,111.17999999999999,3,2,2,有,無,10600000,95341,,0.0,0,含增建或未登記建物。;,RPTPMLLKJHOFFAF97CA
板橋區,房地(土地+建物)+車位,新北市板橋區合安一路121~150號,25.39,住,,,1060504,土地1建物1車位1,八層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040209,179.47000000000003,3,2,2,有,有,9604756,55219,坡道平面,31.97,1460000,向政府機關承購之案件。;,RPVNMLOKJHOFFAF28CA
板橋區,房地(土地+建物),新北市板橋區中正路379巷1弄1~30號,22.4,住,,,1071123,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710817,84.15,3,1,2,有,無,7400000,87938,,0.0,0,含增建或未登記建物。;,RPOOMLNLJHOFFAF67CA
土城區,房地(土地+建物),新北市土城區中央路四段31~60號,8.5,住,,,1071023,土地1建物1車位0,三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880610,96.10000000000001,3,2,2,有,有,7100000,73881,,0.0,0,,RPUSMLNLJHOFFAF68CA
新莊區,房地(土地+建物)+車位,新北市新莊區建興街61~90號,14.36,住,,,1071104,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020718,129.91,2,1,2,有,有,15600000,120083,升降平面,29.64,0,含增建或未登記建物。,RPVNMLNJJHOFFBF18CA
五股區,房地(土地+建物),新北市五股區成泰路三段577巷121~150號,18.6,住,,,1071221,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841108,114.67999999999999,3,2,2,有,有,6800000,59295,,0.0,0,,RPXNMLNJJHOFFBF38CA
五股區,房地(土地+建物)+車位,新北市五股區成泰路三段221巷31~60號,19.2,住,,,1071126,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880529,143.9,3,2,2,有,有,8600000,59764,坡道平面,33.19,0,,RPPOMLNJJHOFFBF67CA
五股區,房地(土地+建物)+車位,新北市五股區六合街1~30號,34.98,住,,,1071127,土地3建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970814,94.25999999999999,3,2,2,有,有,3860000,40951,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVPMLNJJHOFFBF38CA
新莊區,房地(土地+建物),新北市新莊區中港路中慶巷31~60號,26.21,住,,,1071124,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0760909,82.88,3,1,2,有,無,7420000,89527,,0.0,0,增建或占用範圍:平台外推,RPXNMLOJJHOFFBF48CA
新莊區,房地(土地+建物),新北市新莊區昌平街41巷1~30號,15.26,住,,,1071130,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850318,115.56,3,2,2,有,有,11830000,102371,,0.0,0,含增建或未登記建物。,RPWOMLOJJHOFFBF48CA
泰山區,土地,貴和段91~120地號,50.96,住,,,1070319,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2313000,45389,,0.0,0,因被占用且地形狹長及部分供巷道使用。,RPXOMLOJJHOFFBF58CA
林口區,房地(土地+建物),新北市林口區公園路181~210號,20.12,住,,,1071210,土地1建物1車位0,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940902,112.24000000000001,3,2,2,有,有,9200000,81967,,0.0,0,,RPSNMLOJJHOFFBF97CA
新莊區,房地(土地+建物),新北市新莊區中華路二段271~300號,7.75,住,,,1071130,土地1建物1車位0,二層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820907,53.05,2,1,1,有,有,5000000,94251,,0.0,0,,RPVPMLOJJHOFFBF48CA
新莊區,房地(土地+建物)+車位,新北市新莊區五工三路78巷1~30號,20.67,,工業區,丁種建築用地,1071128,土地1建物1車位1,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800510,77.27,3,2,1,有,無,4000000,51767,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;持分交易.,RPRNMLRJJHOFFBF18CA
泰山區,房地(土地+建物)+車位,新北市泰山區明志路二段32巷1~30號,33.73,住,,,1071008,土地1建物1車位1,一層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050714,156.01999999999998,3,1,1,有,無,16888888,108248,坡道機械,31.57,0,,RPUPMLSJJHOFFBF78CA
泰山區,房地(土地+建物),新北市泰山區文程路1~30號,9.64,其他,,,1071213,土地3建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941226,109.67,3,2,2,有,有,8600000,78417,,0.0,0,增建或占用範圍:陽台外推,RPVRMLSJJHOFFBF09CA
五股區,房地(土地+建物)+車位,新北市五股區水碓五路1~30號,21.35,住,,,1071209,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070214,105.51,2,2,1,有,無,11790000,111286,升降機械,10.35,1200000,,RPOSMLSJJHOFFBF48CA
五股區,房地(土地+建物)+車位,新北市五股區新五路三段31~60號,20.18,住,,,1071211,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050929,133.85,2,2,1,有,有,9910000,74140,坡道平面,27.16,2000000,,RPOOMLKKJHOFFBF37CA
五股區,房地(土地+建物)+車位,新北市五股區新五路三段1~30號,20.18,住,,,1071126,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050929,133.85,2,2,1,有,有,10800000,82482,坡道平面,27.16,2000000,,RPWNMLKKJHOFFBF08CA
新莊區,房地(土地+建物),新北市新莊區民安西路391~420號,15.5,住,,,1071214,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950825,104.51,3,2,2,有,有,7300000,69850,,0.0,0,含增建或未登記建物。;,RPRRMLLKJHOFFBF08CA
新莊區,房地(土地+建物),新北市新莊區萬安街1~30號,5.85,住,,,1071113,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970418,49.14,1,1,1,有,有,4380000,89133,,0.0,0,,RPRQMLOKJHOFFBF28CA
新莊區,房地(土地+建物)+車位,新北市新莊區頭前路151~180號,44.49,住,,,1071213,土地1建物1車位2,十一層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1060517,345.27,0,0,2,有,有,41420000,133414,坡道平面,63.29,3800000,,RPWQMLOKJHOFFBF78CA
新莊區,房地(土地+建物)+車位,新北市新莊區新北大道四段181~210號,34.35,商,,,1071128,土地1建物1車位2,十層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040907,325.85,3,2,3,有,有,42200000,151252,坡道平面,78.25,4750000,,RPQOMLRKJHOFFBF28CA
新莊區,房地(土地+建物)+車位,新北市新莊區中德路31~60號,14.96,商,,,1071205,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070626,144.52,0,0,0,無,有,13600000,110497,坡道平面,43.16,2400000,辦公室。　車位之土地價168萬元、建物價72萬元。地政士僅受託買賣案件申請登記，並未代理撰擬不動產買賣契約書，本成交資訊係由義務人或權利人自行提供屬實。,RPXPMLSKJHOFFBF56CA
新莊區,房地(土地+建物)+車位,新北市新莊區中德路31~60號,21.81,商,,,1071210,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070626,189.45,3,2,2,有,有,20000000,120309,坡道平面,43.16,2400000,,RPPQMLSKJHOFFBF48CA
新莊區,房地(土地+建物)+車位,新北市新莊區中華路一段31~60號,19.25,住,,,1030717,土地1建物1車位1,三層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1061129,211.52,4,2,3,有,有,35800000,178571,坡道平面,25.04,2500000,,RPOQMLMLJHOFFBF87CA
新莊區,房地(土地+建物)+車位,新北市新莊區中華路一段31~60號,19.25,住,,,1070920,土地1建物1車位1,四層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1061129,211.52,4,2,3,有,有,32880000,167739,坡道平面,25.04,1600000,,RPTQMLMLJHOFFBF38CA
新莊區,房地(土地+建物)+車位,新北市新莊區中華路一段31~60號,19.29,住,,,1060430,土地1建物1車位1,十八層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1061129,211.72,4,2,3,有,有,35670000,175410,坡道平面,21.48,2300000,,RPXQMLMLJHOFFBF78CA
新莊區,房地(土地+建物)+車位,新北市新莊區中華路一段31~60號,19.25,住,,,1061117,土地1建物1車位1,十四層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1061129,211.52,4,2,3,有,有,35000000,174281,坡道平面,25.04,2500000,,RPORMLMLJHOFFBF97CA
新莊區,房地(土地+建物)+車位,新北市新莊區中央路301~330號,23.53,商,,,1071113,土地1建物1車位1,九層,十九層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1060511,231.0,0,0,0,無,有,25900000,124534,坡道平面,40.69,2200000,,RPVQMLNLJHOFFBF68CA
新莊區,房地(土地+建物)+車位,新北市新莊區頭前路151~180號,39.88,住,,,1071213,土地1建物1車位2,十八層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1060517,315.52,0,0,2,有,有,37200000,131428,坡道平面,63.29,4050000,土地及建物分次登記案件。前案土地登記收件字號：******    含建材及設備。,RPTSMLSLJHOFFBF56CA
新莊區,房地(土地+建物)+車位,新北市新莊區中華路一段31~60號,20.28,住,,,1071027,土地1建物1車位2,三層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1061129,222.85,4,2,3,有,有,31200000,145606,坡道平面,32.61,3500000,,RPURMLTLJHOFFBF66CA
新莊區,房地(土地+建物)+車位,新北市新莊區中華路一段31~60號,20.59,住,,,1060116,土地1建物1車位2,十一層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1061129,226.41,4,2,3,有,有,35740000,172361,坡道平面,36.17,2950000,,RPPSMLTLJHOFFBF88CA
新莊區,房地(土地+建物)+車位,新北市新莊區中華路一段31~60號,21.54,住,,,1060603,土地1建物1車位2,十四層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1061129,236.76,4,2,3,有,有,35800000,162952,坡道平面,46.52,4800000,,RPQSMLTLJHOFFBF98CA
新莊區,房地(土地+建物)+車位,新北市新莊區中華路一段31~60號,19.29,住,,,1071214,土地1建物1車位1,十三層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1061129,211.72,4,2,3,有,有,34310000,167735,坡道平面,21.48,2400000,,RPTSMLTLJHOFFBF66CA
新莊區,房地(土地+建物)+車位,新北市新莊區中華路一段31~60號,18.95,住,,,1071214,土地1建物1車位1,十三層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1061129,207.96,4,2,3,有,有,34300000,171064,坡道平面,21.48,2400000,,SPTSMLTLJHOFFBF76CA
新店區,房地(土地+建物),新北市新店區北宜路二段121~150號,7.08,住,,,1071113,土地1建物1車位0,三層,二十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0900120,70.41999999999999,3,2,2,有,有,7300000,103664,,0.0,0,,RPQNMLNJJHOFFCF77CA
新店區,房地(土地+建物),新北市新店區溪園路481~510號,13.45,住,,,1071210,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0911121,119.09,3,2,2,有,有,17500000,146948,,0.0,0,含增建或未登記建物。;,RPSRMLNJJHOFFCF38CA
新店區,房地(土地+建物)+車位,新北市新店區中興路二段151~180號,11.53,住,,,1071202,土地1建物1車位1,十層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060324,145.36,3,2,2,有,有,19360000,133187,坡道平面,29.63,0,含增建或未登記建物。;,RPROMLOJJHOFFCF08CA
新店區,房地(土地+建物),新北市新店區北新路一段271~300號,2.14,其他,,,1071204,土地1建物1車位0,十四層,十九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0931029,26.86,1,1,1,有,有,4400000,163812,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTOMLRJJHOFFCF58CA
新店區,房地(土地+建物)+車位,新北市新店區寶橋路85巷61~90號,52.71,住,,,1071009,土地1建物1車位3,二十八層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1021018,496.13,4,2,5,有,有,109000000,244255,坡道平面,80.58,7500000,"土地交易總價含車位土地交易總價：82,895,317元，建物交易總價含車位建物交易總價：26,104,683元。",RPSOMLLJKHOFFCF97CA
新店區,房地(土地+建物),新北市新店區安民街313巷1~30號,8.55,住,,,1071219,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700513,25.98,3,2,2,有,無,1163556,44787,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPOMLMKKHOFFCF87CA
汐止區,房地(土地+建物),新北市汐止區茄苳路301~330號,33.2,住,,,1071211,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810905,126.35000000000001,3,2,2,有,無,7500000,59359,,0.0,0,陽台外推,RPVNMLOJJHOFFDF48CA
汐止區,房地(土地+建物)+車位,新北市汐止區工建路121~150號,15.85,住,,,1071126,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030305,126.59,2,2,1,有,有,11150000,88080,坡道平面,40.32,0,,RPXNMLOJJHOFFDF68CA
汐止區,房地(土地+建物),新北市汐止區新台五路一段181~210號,4.81,商,,,1071201,土地1建物1車位0,十層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890523,93.82000000000001,2,2,1,有,有,10800000,115114,,0.0,0,含增建或未登記建物。;,RPUNMLNJJHOFFDF28CA
汐止區,房地(土地+建物),新北市汐止區民族五街31~60號,21.15,住,,,1071210,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710223,69.86,3,2,2,有,無,5300000,75866,,0.0,0,含增建或未登記建物。;,RPUPMLNJJHOFFDF48CA
金山區,房地(土地+建物),新北市金山區慈護街1~30號,30.71,商,,,1071127,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690326,111.15,3,2,1,有,無,2300000,20693,,0.0,0,,RPUNMLNKJHOFFDF38CA
金山區,房地(土地+建物),新北市金山區慈護街1~30號,30.71,商,,,1071126,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690326,111.15,3,2,1,有,無,2700000,24291,,0.0,0,,RPVNMLNKJHOFFDF48CA
汐止區,房地(土地+建物)+車位,新北市汐止區東勢街181~210號,65.89,,山坡地保育區,丙種建築用地,1071205,土地1建物1車位1,七層，八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970204,162.61,3,2,3,有,有,11000000,67647,坡道平面,31.05,0,含增建或未登記建物。;,RPUOMLQKJHOFFDF78CA
汐止區,房地(土地+建物),新北市汐止區新台五路二段181~210號,1.95,住,,,1071219,土地2建物1車位0,二十一層,三十六層,套房(1房1廳1衛),住家用,鋼骨鋼筋混凝土造,0851230,36.72,1,1,1,有,無,2100000,57190,,0.0,0,,RPWNMLNLJHOFFDF68CA
金山區,土地,下中股段月眉小段61~90地號,718.0,,山坡地保育區,農牧用地,1071217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2063400,2874,,0.0,0,,RPVOMLSLJHOFFDF56CA
金山區,土地,下中股段月眉小段61~90地號,65.83,,山坡地保育區,農牧用地,1071217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,179000,2719,,0.0,0,,RPWOMLSLJHOFFDF66CA
金山區,土地,下中股段月眉小段61~90地號,4944.67,,山坡地保育區,農牧用地,1071217,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13461750,2722,,0.0,0,,RPXOMLSLJHOFFDF76CA
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路二段1~30號,17.48,住,,,1071124,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070126,131.56,2,2,1,有,有,10350000,78671,坡道平面,34.43,0,,RPQQMLMJJHOFFEF18CA
八里區,土地,中山段1021~1050地號,125.41,住,,,1071129,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10400000,82928,,0.0,0,,RPSRMLMJJHOFFEF48CA
淡水區,房地(土地+建物),新北市淡水區淡金路38巷31~60號,9.43,住,,,1071126,土地1建物1車位0,七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980218,90.15,2,2,1,有,有,7300000,80976,,0.0,0,,RPWSMLNJJHOFFEF09CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路二段31~60號,25.23,住,,,1071205,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070227,161.0,3,2,2,有,有,8200000,52956,坡道平面,29.76,1250000,,RPSUMLNJJHOFFEF88CA
淡水區,房地(土地+建物),新北市淡水區中正東路一段121~150號,4.85,商,,,1071211,土地1建物1車位0,七層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940714,61.85,1,1,1,有,有,4800000,77607,,0.0,0,,RPQPMLOJJHOFFEF28CA
淡水區,房地(土地+建物),新北市淡水區淡金路38巷31~60號,4.68,住,,,1071211,土地1建物1車位0,二層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980218,44.46,1,1,1,有,有,4280000,96266,,0.0,0,,RPTPMLOJJHOFFEF58CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路四段230巷31~60號,22.01,住,,,1071207,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060217,150.36,2,2,1,有,無,8500000,56531,坡道平面,40.56,0,,RPTOMLRJJHOFFEF78CA
淡水區,房地(土地+建物)+車位,新北市淡水區文化路59巷1~30號,23.64,商,,,1071217,土地2建物1車位2,一層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0900713,188.11,1,1,1,有,無,10500000,55818,坡道平面,45.99,0,親友、員工或其他特殊關係間之交易。;,RPPNMLLKJHOFFEF77CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段181~210號,8.71,商,,,1071029,土地1建物1車位1,二十二層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,129.15,2,2,1,有,有,7970000,70119,坡道平面,30.46,1050000,,RPPNMLPKJHOFFEF18CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段211~240號,7.91,商,,,1071211,土地1建物1車位1,十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,107.46000000000001,2,2,1,有,有,7580000,77849,坡道機械,15.23,400000,,RPVQMLPKJHOFFEF09CA
淡水區,房地(土地+建物),新北市淡水區民權路61~90號,7.11,住,,,1071126,土地1建物1車位0,十三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850203,94.85,2,2,1,有,有,8330000,87823,,0.0,0,,RPQPMLTKJHOFFEF88CA
八里區,房地(土地+建物)+車位,新北市八里區忠孝路331~360號,20.91,住,,,1060913,土地2建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071022,126.38,2,2,1,有,有,6670000,60499,坡道平面,32.66,1000000,,RPRNMLTKJHOFFEF78CA
八里區,房地(土地+建物)+車位,新北市八里區忠孝路301~330號,20.91,住,,,1060913,土地2建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071022,126.47,2,2,1,有,有,6670000,60441,坡道平面,32.66,1000000,,RPSNMLTKJHOFFEF88CA
八里區,房地(土地+建物)+車位,新北市八里區忠孝路301~330號,20.91,住,,,1071207,土地2建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071022,127.2,2,2,1,有,有,6180000,56590,坡道平面,32.66,830000,,RPTNMLTKJHOFFEF98CA
淡水區,房地(土地+建物),新北市淡水區大忠街121~150號,27.19,住,,,1071102,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770525,111.28999999999999,5,0,5,有,無,5300000,47623,,0.0,0,含增建或未登記建物。;,RPXPMLSLJHOFFEF96CA
八里區,房地(土地+建物),新北市八里區龍米路二段1~30號,8.18,住,,,1071206,土地1建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970411,94.32,2,1,1,有,有,6000000,63613,,0.0,0,,RPXPMLLKKHOFFEF88CA
瑞芳區,房地(土地+建物),新北市瑞芳區中央路48巷吉祥園1~30號,38.85,,鄉村區,乙種建築用地,1071213,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0821108,103.13000000000001,3,2,2,有,無,1900000,18423,,0.0,0,,RPRNMLMJJHOFFFF08CA
瑞芳區,土地,逢甲段811~840地號,30.19,住,,,1071115,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1233000,40841,,0.0,0,,RPTNMLOJJHOFFFF48CA
瑞芳區,土地,逢甲段811~840地號,30.19,住,,,1071115,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1233000,40841,,0.0,0,,SPTNMLOJJHOFFFF58CA
瑞芳區,房地(土地+建物)+車位,新北市瑞芳區民生街1~30號,15.25,商,,,1071218,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880225,144.18,3,2,2,有,有,8300000,57567,坡道平面,0.0,0,,RPQNMLNKJHOFFFF18CA
蘆洲區,房地(土地+建物),新北市蘆洲區信義路73巷1~30號,19.44,住,,,1071128,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880306,90.09,2,1,1,有,有,7900000,87690,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLNJJHOFFGF08CA
三重區,房地(土地+建物),新北市三重區中正北路560巷31~60號,19.5,工,,,1071201,土地2建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050607,119.91,0,0,0,無,有,11250000,93820,,0.0,0,,RPQNMLNJJHOFFGF18CA
三重區,房地(土地+建物),新北市三重區中正北路560巷31~60號,19.5,工,,,1071212,土地2建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050607,119.91,0,0,0,無,有,11160000,93070,,0.0,0,,RPRNMLNJJHOFFGF28CA
