鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
北屯區,房地(土地+建物),臺中市北屯區崇德路二段271~300號,7.8,住,,,1071204,土地1建物1車位0,十六層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870417.0,99.01,3,2,1,有,有,5300000,53530.0,,0.0,0,,RPVNMLPJJHOFFBB97CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹五路二段181~210號,16.47,住,,,1071125,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020927.0,156.11,3,2,2,有,有,8380000,56617.0,坡道平面,25.76,1000000,,RPOQMLLKJHOFFBB27CA
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福七路151~180號,28.32,住,,,1071118,土地1建物1車位2,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031106.0,250.64,4,2,2,有,有,15400000,61443.0,坡道平面,55.06,0,,RPRSMLLKJHOFFBB77CA
西屯區,房地(土地+建物),臺中市西屯區皇城街1~30號,33.4,住,,,1071206,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961226.0,211.39,4,2,2,有,有,500000,2365.0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOPMLNJJHOFFCB37CA
西屯區,房地(土地+建物)+車位,臺中市西屯區永福路31~60號,13.38,住,,,1071207,土地2建物1車位1,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830106.0,127.74,3,2,2,有,有,7300000,57147.0,坡道機械,0.0,0,,RPROMLOJJHOFFCB67CA
西屯區,房地(土地+建物)+車位,臺中市西屯區東大路一段391~420號,15.97,住,,,1071120,土地1建物2車位1,四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840121.0,180.22,4,2,2,有,有,6800000,37732.0,坡道機械,0.0,0,,RPTNMLLKJHOFFCB57CA
南屯區,房地(土地+建物)+車位,臺中市南屯區忠勇路31~60號,9.96,住,,,1071211,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021017.0,106.4,2,2,1,有,有,6500000,61090.0,坡道平面,0.0,0,,RPSNMLOKJHOFFCB77CA
南屯區,房地(土地+建物)+車位,臺中市南屯區文心南五路一段301~330號,23.38,商,,,1071211,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890316.0,141.62,4,2,2,有,有,11500000,81203.0,坡道機械,8.27,0,,RPRPMLQKJHOFFCB08CA
南屯區,房地(土地+建物)+車位,臺中市南屯區文山六街181~210號,26.6,住,,,1071105,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021024.0,166.33999999999997,3,2,2,有,有,11980000,72021.0,坡道平面,23.48,0,,RPPPMLQLJHOFFCB97CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北三路121~150號,46.08,其他,,,1071030,土地1建物1車位2,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941230.0,438.25,3,2,2,有,有,59500000,135767.0,坡道平面,83.54,0,,RPUOMLQKJHOFFCB38DA
西屯區,房地(土地+建物)+車位,臺中市西屯區工業區一路91~120號,16.02,住,,,1071202,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830614.0,165.06,3,2,2,有,有,8500000,51496.0,坡道平面,0.0,0,,RPOQMLNJJHOFFCB57DA
潭子區,房地(土地+建物)+車位,臺中市潭子區中山路一段1巷56弄1~30號,19.36,住,,,1071130,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840110.0,131.56,3,2,2,有,有,5880000,44694.0,坡道機械,0.0,0,,RPRNMLQKJHOFFHB38CA
南屯區,房地(土地+建物),臺中市南屯區河南路四段661~690號,13.72,住,,,1071029,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870915.0,120.24,3,2,2,有,有,8180000,68031.0,,0.0,0,,RPXPMLMLJHOFFCB38CA
西屯區,房地(土地+建物)+車位,臺中市西屯區寧夏路89巷1~30號,12.07,商,,,1071210,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830622.0,138.25,3,2,2,有,有,7100000,51356.0,坡道機械,0.0,0,,RPXNMLMLJHOFFCB18CA
西屯區,房地(土地+建物)+車位,臺中市西屯區福科二路31~60號,46.01,住,,,1071127,土地1建物1車位2,十二層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030226.0,352.15,4,2,3,有,無,26300000,74684.0,坡道平面,65.02,0,,RPQOMLOKJHOFFCB67CA
南屯區,房地(土地+建物)+車位,臺中市南屯區文心南五路一段301~330號,35.48,商,,,1071124,土地1建物1車位2,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880423.0,245.02,4,3,2,有,有,16400000,66933.0,坡道平面,56.33,0,,RPXNMLLKJHOFFCB97CA
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路121~150號,6.56,住,,,1071118,土地1建物1車位1,二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991119.0,87.1,2,2,1,有,有,6680000,76693.0,坡道平面,22.28,0,,RPSNMLQJJHOFFCB87CA
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路211~240號,11.87,住,,,1071220,土地1建物1車位1,六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031113.0,135.42000000000002,2,2,2,有,有,9000000,66460.0,坡道平面,40.26,0,含增建或未登記建物。;,RPOPMLSJJHOFFCB87CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大業路571~600號,16.26,住,,,1071201,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940811.0,164.97,3,2,2,有,有,11000000,66679.0,坡道平面,23.64,0,,RPRPMLTJJHOFFCB28CA
南屯區,房地(土地+建物)+車位,臺中市南屯區河南路四段451~480號,13.38,住,,,1071205,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,931206.0,135.76,3,2,2,有,有,11000000,81025.0,坡道機械,22.05,0,,RPWOMLNJJHOFFCB08CA
北屯區,房地(土地+建物)+車位,臺中市北屯區青島路三段121~150號,46.46,住,,,1070802,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,901003.0,303.8,3,2,2,有,有,27000000,88874.0,坡道平面,34.61,0,,RPQOMLLMJHOFFBB47CA
北屯區,房地(土地+建物)+車位,臺中市北屯區北平路四段91~120號,10.42,住,,,1071205,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890111.0,110.42,3,2,1,有,有,5200000,47093.0,坡道機械,0.0,0,,RPRPMLMLJHOFFBB67CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路二段691~720號,21.53,住,,,1071114,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880419.0,182.23,4,2,2,有,有,8000000,43901.0,坡道機械,0.0,0,,RPUPMLRKJHOFFBB38CA
北屯區,房地(土地+建物)+車位,臺中市北屯區北屯路181~210號,14.66,商,,,1071115,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830208.0,166.11,3,2,2,有,有,7070000,42562.0,坡道平面,0.0,0,,RPSQMLLKJHOFFBB67CA
北區,房地(土地+建物),臺中市北區中清路一段601~630號,6.44,住,,,1071208,土地1建物1車位0,六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880616.0,76.19,2,1,1,有,有,4020000,52763.0,,0.0,0,,RPRNMLPJJHOFFBB57CA
北屯區,房地(土地+建物)+車位,臺中市北屯區大連路二段181~210號,15.15,住,,,1071119,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951012.0,145.25,3,2,2,有,有,10560000,75846.0,坡道平面,23.16,1300000,含增建或未登記建物。,RPSNMLPJJHOFFBB67CA
西區,房地(土地+建物)+車位,臺中市西區東興路三段31~60號,10.96,住,,,1071128,土地1建物1車位1,二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851207.0,116.99,3,2,1,有,有,6800000,58125.0,坡道機械,0.0,0,,RPWOMLQKJHOFFAB28CA
南區,房地(土地+建物),臺中市南區南平路211~240號,7.07,商,,,1071118,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,800917.0,102.69,2,2,2,有,無,3980000,38757.0,,0.0,0,,RPUNMLKKJHOFFAB37CA
中區,房地(土地+建物),臺中市中區民權路151~180號,2.06,商,,,1071214,土地2建物1車位0,十一層,二十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,860131.0,40.03,1,0,1,有,有,1860000,46465.0,,0.0,0,,RPSOMLTJJHOFFAB08CA
南區,房地(土地+建物),臺中市南區學府路181~210號,3.83,住,,,1071128,土地2建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831207.0,50.09,1,1,1,有,有,2380000,47514.0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQOMLOJJHOFFAB37CA
南區,房地(土地+建物)+車位,臺中市南區高工路31~60號,11.78,住,,,1071117,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870410.0,142.14,3,2,2,有,有,5200000,36584.0,升降機械,14.94,0,,RPRPMLTJJHOFFAB08CA
南區,房地(土地+建物)+車位,臺中市南區南平路151~180號,12.04,商,,,1071118,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830712.0,132.7,3,2,2,有,有,5660000,42653.0,升降機械,0.0,0,,RPOPMLLKJHOFFAB07CA
南區,房地(土地+建物)+車位,臺中市南區德富路146巷1~30號,12.89,其他,,,1071222,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890518.0,160.51,3,2,2,有,有,9600000,59809.0,坡道平面,26.63,0,含增建或未登記建物。;廚房外推,RPXNMLQKJHOFFAB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區北屯路181~210號,12.21,住,,,1071213,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830208.0,129.66,3,2,2,有,無,5800000,44732.0,坡道機械,0.0,0,,RPPPMLRJJHOFFBB77CA
北屯區,房地(土地+建物)+車位,臺中市北屯區和福路121~150號,17.24,商,,,1071213,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031027.0,167.69,3,2,2,有,無,9250000,55161.0,坡道平面,9.29,0,含裝潢及傢具及家電和冷氣4台,RPVRMLSKJHOFFBB78CA
北區,房地(土地+建物)+車位,臺中市北區育德路181~210號,35.15,住,,,1071213,土地2建物1車位2,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021219.0,278.21,4,2,2,有,有,17960000,64556.0,坡道平面,67.5,0,,RPTOMLMLJHOFFBB77CA
西屯區,房地(土地+建物)+車位,臺中市西屯區青海路二段241~270號,15.22,住,,,1071130,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,920513.0,152.32,3,2,2,有,有,11510000,74306.0,坡道平面,13.57,1200000,含增建或未登記建物。,RPQNMLPJJHOFFCB57CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩十二街181~210號,11.63,商,,,1071208,土地1建物3車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831205.0,142.55,3,2,2,有,有,9380000,65801.0,坡道平面,0.0,0,含增建或未登記建物。;,RPROMLNLJHOFFCB77CA
南屯區,房地(土地+建物)+車位,臺中市南屯區豐富路181~210號,19.41,商,,,1071204,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980330.0,189.63,3,2,2,有,有,15600000,82265.0,坡道平面,29.59,0,,RPTRMLOLJHOFFCB38CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西屯路二段241~270號,13.46,住,,,1071203,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011121.0,116.21,2,1,1,有,有,9250000,79597.0,坡道機械,32.66,0,,RPPTMLOLJHOFFCB18CA
西屯區,房地(土地+建物)+車位,臺中市西屯區青海路二段601~630號,38.34,住,,,1071207,土地1建物1車位2,二十一層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020808.0,325.0800000000001,4,2,3,有,有,36000000,110742.0,坡道平面,52.28,0,,RPTOMLKMJHOFFCB77CA
西屯區,房地(土地+建物)+車位,臺中市西屯區青海路二段601~630號,37.61,住,,,1071010,土地1建物1車位2,二十一層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020808.0,320.0,4,2,3,有,有,32720000,102250.0,坡道平面,52.28,0,,RPUOMLKMJHOFFCB87CA
潭子區,房地(土地+建物)+車位,臺中市潭子區勝利路121~150號,14.62,住,,,1071209,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851118.0,150.67000000000004,3,2,2,有,有,6900000,45795.0,坡道平面,0.0,0,,RPVNMLRJJHOFFHB78CA
潭子區,房地(土地+建物),臺中市潭子區中山路一段7巷1~30號,7.36,住,,,1070930,土地1建物1車位0,五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831205.0,81.25,2,2,1,有,有,3600000,44308.0,,0.0,0,含增建或未登記建物。,RPPNMLNKJHOFFHB87CA
清水區,房地(土地+建物)+車位,臺中市清水區建國路91~120號,48.06,住,,,1071128,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940927.0,170.23,3,2,2,有,有,5900000,34659.0,坡道平面,0.0,0,,RPPNMLRKJHOFFFB08CA
豐原區,房地(土地+建物),臺中市豐原區向陽路31~60號,6.7,商,,,1071217,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860602.0,71.2,1,1,2,有,有,2850000,40028.0,,0.0,0,,RPQOMLOLJHOFFDB87CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩路751~780號,23.61,住,,,1071128,土地1建物1車位1,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831206.0,225.72,3,2,2,有,有,13100000,58037.0,坡道平面,0.0,0,,RPPNMLLMJHOFFCB37CA
西屯區,房地(土地+建物)+車位,臺中市西屯區臺灣大道四段1261~1290號,16.82,住,,,1071116,土地1建物1車位1,十三層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020125.0,228.26,3,2,2,有,有,15800000,69219.0,坡道平面,22.57,0,,RPUPMLTKJHOFFCB68CA
南屯區,房地(土地+建物)+車位,臺中市南屯區文心南路271~300號,24.63,商,,,1071215,土地1建物1車位1,十一層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031125.0,284.5,4,2,3,有,有,22400000,78735.0,坡道平面,26.96,0,,RPPQMLSKJHOFFCB18CA
西屯區,房地(土地+建物),臺中市西屯區至善路133巷1~30號,14.28,住,,,1071118,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880526.0,125.93,3,2,2,有,有,7000000,55586.0,,0.0,0,,RPROMLRKJHOFFCB08CA
西屯區,房地(土地+建物),臺中市西屯區福科路391~420號,10.58,住,,,1071206,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820817.0,115.4,3,2,2,有,有,6320000,54766.0,,0.0,0,,RPOOMLLKJHOFFCB17CA
南屯區,房地(土地+建物),臺中市南屯區公益路二段481~510號,9.08,住,,,1071220,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,940117.0,86.06,2,2,1,有,有,4600000,53451.0,,0.0,0,,RPSOMLTJJHOFFCB28CA
南屯區,房地(土地+建物)+車位,臺中市南屯區文心路一段241~270號,28.04,住,,,1071122,土地1建物1車位3,六層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1011127.0,460.9500000000001,5,2,4,有,有,46800000,101529.0,坡道平面,102.18,0,,RPROMLSJJHOFFCB08CA
北區,房地(土地+建物)+車位,臺中市北區育德路181~210號,35.15,住,,,1071215,土地2建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021219.0,240.79,4,2,2,有,有,16460000,72539.0,坡道平面,30.42,1200000,,RPOPMLQKJHOFFBB67CA
北區,房地(土地+建物),臺中市北區衛道路241~270號,11.27,商,,,1071130,土地1建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,881120.0,112.9,3,2,2,有,有,5850000,51816.0,,0.0,0,,RPRQMLOKJHOFFBB87CA
北屯區,房地(土地+建物)+車位,臺中市北屯區中清路二段451~480號,10.73,住,,,1071212,土地1建物1車位1,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,811020.0,129.28,3,2,2,有,有,6400000,47678.0,坡道平面,16.02,1000000,,RPVNMLNKJHOFFBB87CA
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福十六路271~300號,13.52,商,,,1071130,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030603.0,154.71,3,2,2,有,有,7700000,54146.0,坡道平面,30.97,1000000,,RPWNMLNKJHOFFBB97CA
西區,房地(土地+建物)+車位,臺中市西區華美西街一段151~180號,20.46,住,,,1071205,土地2建物1車位1,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860723.0,197.18,4,2,2,有,有,13500000,68469.0,坡道平面,0.0,0,,RPXOMLTKJHOFFAB68CA
中區,房地(土地+建物),臺中市中區民權路151~180號,1.93,商,,,1071219,土地2建物1車位0,二十八層,二十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,860131.0,37.39,1,0,1,有,有,1560000,41722.0,,0.0,0,,RPOOMLRKJHOFFAB57CA
北屯區,房地(土地+建物),臺中市北屯區遼寧路一段160巷31~60號,10.82,住,,,1071214,土地2建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890218.0,87.28,2,2,1,有,有,4800000,54995.0,,0.0,0,,RPVOMLTJJHOFFBB48CA
北區,房地(土地+建物)+車位,臺中市北區忠太東路91~120號,8.09,住,,,1071218,土地1建物1車位1,十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840607.0,94.91,2,2,1,有,有,4800000,50574.0,坡道機械,0.0,0,,RPVPMLTJJHOFFBB58CA
北屯區,房地(土地+建物)+車位,臺中市北屯區北屯路271~300號,8.12,住,,,1071126,土地1建物2車位1,三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850524.0,116.8,3,2,2,有,有,5300000,45381.0,坡道平面,0.0,0,,RPXOMLPKJHOFFBB38CA
北區,房地(土地+建物),臺中市北區太原路二段181~210號,10.25,商,,,1071205,土地1建物1車位0,一層,十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,930903.0,101.24,3,2,2,有,有,6200000,61241.0,,0.0,0,含增建或未登記建物。,RPUOMLQKJHOFFBB18CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德十一路31~60號,22.84,住,,,1071206,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950516.0,152.42000000000004,2,1,2,有,有,10200000,66920.0,坡道平面,0.0,0,,RPUPMLSKJHOFFBB48CA
北區,房地(土地+建物)+車位,臺中市北區太原路二段181~210號,14.17,商,,,1071214,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,930903.0,132.38,2,2,1,有,有,8430000,63680.0,坡道平面,21.52,0,,RPXPMLRKJHOFFBB68CA
北區,房地(土地+建物),臺中市北區健行路331~360號,15.86,住,,,1071110,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860626.0,128.65,3,2,2,有,有,7000000,54411.0,,0.0,0,,RPTNMLMLJHOFFBB67CA
南屯區,房地(土地+建物)+車位,臺中市南屯區文心路一段211~240號,6.22,住,,,1071211,土地1建物1車位1,十六層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841024.0,96.21,1,1,1,有,有,5400000,56127.0,坡道機械,0.0,0,,RPRPMLLKJHOFFCB57CA
西屯區,房地(土地+建物)+車位,臺中市西屯區河南路三段151~180號,82.29,其他,,,1071125,土地1建物1車位5,二十四層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,980623.0,949.07,0,0,0,無,有,100000000,105366.0,坡道平面,116.35,0,,RPTOMLOKJHOFFCB97CA
南屯區,房地(土地+建物),臺中市南屯區河南路四段690巷1~30號,11.08,住,,,1071201,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950222.0,103.87,3,2,1,有,有,7400000,71243.0,,0.0,0,,RPRNMLMKJHOFFCB47CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大英西一街1~30號,8.04,住,,,1071128,土地1建物3車位1,六層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,821110.0,122.91,3,2,2,有,有,6770000,55081.0,坡道機械,0.0,0,,RPSNMLRKJHOFFCB08CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北七路91~120號,29.67,其他,,,1070801,土地1建物1車位2,二十五層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010815.0,482.64,3,2,3,有,有,60000000,135842.0,坡道平面,65.98,3400000,親友、員工或其他特殊關係間之交易。;,RPTNMLQKJHOFFCB08CA
西屯區,房地(土地+建物)+車位,臺中市西屯區福上巷121~150號,34.57,住,,,1071211,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960320.0,209.64,4,2,2,有,有,10400000,49609.0,坡道平面,0.0,0,,RPOOMLLLJHOFFCB27CA
西屯區,房地(土地+建物),臺中市西屯區國安一路31~60號,12.57,住,,,1071210,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960108.0,88.77,2,2,1,有,有,6080000,68492.0,,0.0,0,,RPPQMLSLJHOFFCB28CA
潭子區,房地(土地+建物)+車位,臺中市潭子區中山路一段15巷1~30號,11.63,住,,,1071213,土地1建物1車位1,七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830824.0,140.59,4,2,2,有,有,6200000,44100.0,坡道機械,0.0,0,,RPQNMLKKJHOFFHB67CA
豐原區,房地(土地+建物)+車位,臺中市豐原區向陽路31~60號,9.52,商,,,1071216,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860602.0,115.97,3,2,2,有,有,5250000,45270.0,坡道機械,0.0,0,,RPWPMLLLJHOFFDB28CA
豐原區,房地(土地+建物),臺中市豐原區中陽路211~240號,9.44,住,,,1071218,土地2建物1車位0,十八層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940429.0,67.19,2,1,1,有,有,5100000,75904.0,,0.0,0,,RPTNMLPLJHOFFDB18CA
南屯區,房地(土地+建物)+車位,臺中市南屯區文心南三路391~420號,23.94,商,,,1071030,土地1建物1車位2,十四層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031020.0,345.7,4,2,3,有,有,31500000,91119.0,坡道平面,62.28,0,,RPPNMLTLJHOFFCB08CA
西屯區,房地(土地+建物)+車位,臺中市西屯區青海路二段331~360號,14.18,住,,,1071218,土地1建物1車位2,六層,十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,940126.0,168.29,3,2,2,有,有,12100000,71900.0,坡道平面,0.0,2400000,含增建或未登記建物。,RPVNMLQLJHOFFCB38CA
南屯區,房地(土地+建物)+車位,臺中市南屯區惠德街91~120號,50.09,住,,,1071207,土地1建物1車位2,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030313.0,305.14,4,2,3,有,有,22600000,74064.0,坡道平面,74.44,0,,RPXPMLTKJHOFFCB98CA
南屯區,房地(土地+建物)+車位,臺中市南屯區義芳街1~30號,11.5,住,,,1071211,土地1建物1車位2,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030520.0,95.75,2,2,2,有,有,7380000,77076.0,坡道平面,31.42,0,親友、員工或其他特殊關係間之交易。;,RPVQMLLLJHOFFCB18CA
西屯區,房地(土地+建物)+車位,臺中市西屯區福強街121~150號,7.82,住,,,1071204,土地1建物2車位1,十六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840121.0,88.73,2,2,1,有,有,4300000,48462.0,坡道機械,0.0,0,,RPVPMLPKJHOFFCB38CA
西屯區,房地(土地+建物)+車位,臺中市西屯區臺灣大道三段661~690號,24.39,商,,,1071209,土地1建物1車位2,七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031204.0,298.93,3,2,2,有,有,22500000,81580.0,坡道平面,59.9,3000000,,RPORMLLKJHOFFCB47CA
南屯區,房地(土地+建物)+車位,臺中市南屯區河南路四段690巷1~30號,22.17,住,,,1071211,土地1建物1車位2,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950222.0,233.53,4,2,2,有,有,15000000,64232.0,坡道平面,43.82,0,,RPXPMLKKJHOFFCB08CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北七路151~180號,21.03,住,,,1071221,土地1建物1車位2,十七層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1000110.0,375.33,3,2,4,有,無,35880000,95596.0,坡道平面,33.58,0,,RPSNMLLKJHOFFCB47CA
北屯區,房地(土地+建物)+車位,臺中市北屯區中清路二段1166巷31~60號,25.19,住,,,1071101,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990603.0,156.5,2,2,1,有,有,11600000,74121.0,坡道平面,24.76,0,,RPPPNLNLJHOFFBB67CA
北區,房地(土地+建物)+車位,臺中市北區中清路一段631~660號,15.73,住,,,1071210,土地1建物1車位1,八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880616.0,191.34,3,2,2,有,有,9600000,50172.0,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLKLJHOFFBB17CA
北屯區,房地(土地+建物),臺中市北屯區松明街61~90號,23.44,住,,,1071216,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,810908.0,174.59,4,2,2,有,有,6200000,35512.0,,0.0,0,,RPUOMLRKJHOFFBB28CA
